proyecto_id;titulo;fecha_inicio;fecha_finalizacion;monto_financiado_solicitado;monto_financiado_adjudicado;cantidad_miembros_F;cantidad_miembros_M;cantidad_miembros_S/D;area;subarea;tipo_proyecto
24103;Plataforma Tecnológica de Tutoreo, Coaching y capacitación;15/5/18;;9730000;7300000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24105;Análisis, desarrollo e implementación de un software para smartphones con Android que emitirá comprobantes electrónicos bajo los lineamientos de la AFIP;18/1/18;;3512500;3212500;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24412;Evaluados VR | Plataforma educativa de Realidad Virtual con sistema de evaluación de comprensión de contenidos;31/7/18;;8426000;8426000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24413;INVERA | Desarrollo de herramienta on-line que permita fácilmente realizar inversiones en la bolsa de valores a pequeños y medianos ahorristas.;24/5/18;;17000000;16241400;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
23852;Plataforma Cloud/Mobile para creación, gestión, seguimiento y evaluación e eventos;29/6/18;;6088500;4318600;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
23900;Desarrollo de viviendas sociales de hormigón pretensado en el lugar de monaje mediante una tecnología móvil de construcción de viviendas.;2/1/18;;22360500;22360500;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
23960;Desarrollo de panel calefactor con tecnología WI-FI y control a distancia;10/1/18;;4500500;4500500;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
23988;BROKER DIGITAL;18/1/18;;28812642;28812642;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24004;CONSTRUCCION DE PROTOTIPO Y PRUEBA A CAMPO DE UN SISTEMA DE VARIACIÓN DE RPM POR LIBERACIÓN DE MOVIMIENTO DE ROTACIÓN;22/3/18;;2945500;2945500;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24013;Investigación y desarrollo en el diseño y el proceso de conformación de sistemas de soporte y sujeción de aislantes de baja y media tensión;7/3/18;;30559440;25870440;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24039;Desarrollo de un producto de Carbón Prensado â¿¿Carmolâ¿¿ que permite utilizar el residuo industrial carbonoso de las destilerías de petróleo, para ser utilizado en los hornos de fusión de las acerías;4/7/18;;23171480;179149936;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24209;Adquisición de tecnología y equipamiento, para la creación de un laboratorio de ensayos independiente, especializado en frenos y embragues de vehículos y la actualización del área de I+D de Mecatech;7/5/18;;29482300;28382300;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24216;MISIGEH;6/3/18;;6651600;5684850;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24221;Fortalecimiento y mejora tecnológica para nuestro laboratorio (de desarrollo y ensayos de materiales cerámicos complejos y de fricción de alta performance), mediante la incorporación de equipamiento;2/8/18;;29708170;29708170;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24222;Creación de un Laboratorio de I+D+i con nivel de aplicación hasta Planta Piloto para la obtención de Biomateriales destinados a la Regeneración Tisular de uso Médico, Odontológico y Veterinario.;2/1/18;;297999965;27226030;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24256;MEJORA DE PROCESOS TECNOLOGICOS/REINGENIERIA RELACIONADOS EN EL DESARROLLO Y FABRICACION DE NUEVO PRODUCTO, PROMOVIENDO LA DIVERSIFICACION PRODUCTIVA;31/1/18;;1270000;1270000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24260;Planta piloto experimental de combustibles de biomasa: briquetas extrusadas a partir de residuos contaminantes de agroindustrias;3/5/18;;10847520;8699865;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24261;Desarrollo de una Sembradora Agrícola con un armazón portador y un armazón porta herramientas de elevación para optimizar el proceso de siembra y transporte a campo.;24/5/18;;7774334;6929334;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24262;Diseño y Desarrollo de una Maquina Sembradora Combinada Autotrailer Air Drill.-;21/2/18;;82978402;80558402;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24265;â€œDiseño y desarrollo de prototipos de Cocina, Estufa y Parrilla domésticos alimentados con pellets de maderaâ€?;7/3/18;;48000000;48000000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24266;APPNOBIS 3.0;30/5/18;;44155000;28140000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24267;Máquina Industrial para el Lavado de Vidrios (Diseño, desarrollo y construcción de prototipos);3/5/18;;107670075;71481073;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24268;PMU Salud â€“ Plataforma Médica Universal de Salud;8/2/18;;26838000;26838000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24269;E.V.A.N. (EVent Asisted Network);19/4/18;;35427592;290719522;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24270;â¿¿Diseño, desarrollo, fabricación y ensayo de un prototipo de Reductor epicicloidal para mixer de tipo verticalâ¿?;21/3/18;;10845510;9240960;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24272;Sistema remoto de Medición de temperatura;31/1/18;;30672000;22507000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24275;Desarrollo de un tratamiento oncológico a base de acetato de leuprolida;14/3/18;;46178640;34923140;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24276;Desarrollo de Variedades Convencionales de Soja de Alta Proteína;3/1/18;;465960798;360080438;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24277;Diseño, desarrollo y construcción de un prototipo de reductor lineal, más eficiente que el convencionalmente utilizado en los sistemas de bombeo mecánicos en pozos petroleros.;16/5/18;;40794630;23303615;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24279;DESARROLLO TECNOLÓGICO DE UN INNOVADOR PROCESO PARA FABRICAR BARQUILLAS Y DE UN NUEVO HIDROELEVADOR COMPACTO AXION;2/7/18;;23757840;5851640;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24280;Desarrollo de un equipo para limpieza de incrustaciones orgánicas en pozos petroleros, mediante el calentado y recirculado de petroleo que evita la interrupción de la producción;29/1/18;;30758800;20686950;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24282;Diseño y desarrollo de línea de muebles bajo el concepto de diseño sustentable: muebles atados;27/3/18;;2691000;2691000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24285;Diseño y Desarrollo de una Sembradora por flujo de aire con novedoso Sistema de compensación de cargas y abresurcos inteligentes.;26/3/18;;193546947;187546947;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24290;Diseño e implementación de sistema de molde móvil para producción;31/7/18;;48000000;44916000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24292;Desarrollo tecnológico de guante de seguridad con protección anti-impacto y la construcción y puesta en marcha de planta de producción piloto asociada.;2/2/18;;39829338;31232838;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24293;Desarrollo de una plataforma dedicada a producción agropecuaria utilizando tecnologías NIRS, inteligencia artificial para lograr alertas y predicciones en tiempo real asegurando una gestión integral d;20/4/18;;32373410;32373410;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24295;Desarrollo de dispositivos de identificacion, trazabilidad y vacunacion para ganadería;6/8/18;;7715900;7715900;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24296;Diseño y desarrollo de sistema de seguridad inalámbrico electrónico para transmisión y análisis de datos on line en forma remota, utilizando tecnología encriptada, de largo alcance, alta autonomía;18/1/18;;28524430;18193280;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24298;DESARROLLO DE UNA PLATAFORMA DE INTELIGENCIA ARTIFICIAL PARA EL ANÁLISIS AUTOMATIZADO DE IMÁGENES MÉDICAS.;22/6/18;;24527000;24527000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24299;DISEÑO, DESARROLLO Y CONSTRUCCION DE PROTOTIPO DE MAQUINA MULTIFUNCION DE ACCIONAMIENTO HIDRAULICO PARA PROCESAMIENTO DE CHAPA.;10/1/18;;20528700;20528700;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24301;Valorización del residuo virutas de cuero tratado al cromo, y su transformación en fertilizante/bioestimulante orgánico.;1/2/18;;47482850;47482850;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24303;GCE - Gestor de Conocimiento Enfocado;1/6/18;;10780000;8302000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24306;Diseño y Desarrollo de Cosechadora Mecánica;6/2/18;;21755000;18065000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24307;Diseño, Desarrollo, Prueba y Validación de una innovadora Sistema para el procesamiento de piezas de fundición;8/5/18;;27966320;26664810;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24308;Sistema inteligente de control de estacionamientos;4/6/18;;17165360;17165360;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24311;"Diseño; desarrollo y manufactura de equipamiento para la creación de nuevos materiales de fricción usuales; no usuales; cerámicos con propiedades especiales y para realizar ensayos de acuerdo a Normas";3/8/18;;378599159;378599159;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24312;Planta piloto para elaboración de espumantes por sistema champenoise, utilizando un nuevo sistema de rotación de toneles de roble, realizados con licores de expedición a base de infusiones de frutas.;21/3/18;;21116849;21116849;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24314;Desarrollo del prodducto de software 'MusiContact';22/3/18;;13200000;13200000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24315;Carrito Inteligente;26/4/18;;16614500;16204500;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24317;Sistema integral de administración de telepeaje.;24/5/18;;13261330;13261330;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24318;OPTUS â¿¿ Plataforma On-Line para la gestión de licitaciones o compulsa de precios.;17/4/18;;16104480;15234480;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24319;Sistema GCG â¿¿ Plataforma Web/Mobile para la gestión documental de contratistas, certificación de proveedores.;17/4/18;;17654480;14230000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24321;Desarrollo de un sistema de filtración de cachaza para la industria azucarera;13/3/18;;37000000;33603220;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24322;Diseño y desarrollo de centros de cardan y máquinas para su proceso productivo.;19/7/18;;305598465;302973684;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24324;Investigación y Desarrollo de Curvas de Demanda Nutricional para Viñedos Mendocinos;31/5/18;;28820600;17591400;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24325;Diseño y escalado piloto de un proceso de elaboración de nutracéuticos innovadores a partir del aprovechamiento integral de la cáscara de huevo;23/1/18;;18813660;13927000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24328;Construcción de planta piloto apta para el desarrollo de productos lubricantes específicos y biodegradables en presentación aerosol, empleando Polisacáridos derivados vegetales como principios activos;18/6/18;;36311604;23230684;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24329;OnVideo;6/7/18;;47423500;47423500;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24330;Innovación tecnológica en cultivo de Ricino;20/3/18;;168672454;168672454;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24332;Desarrollo de nuevos materiales de fricción de última tecnología, incluye el diseño y manufactura de un dinamómetro inercial a escala, para ensayos en creaciones de todo tipo de frenos y embragues;10/8/18;;47900880;47900880;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24335;Institucionalización y fortalecimiento de área de I+D, incorporando un espacio para la experimentación FabLab (Fabrication Laboratory );9/8/18;;47266630;35211350;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24339;Fortalecimiento tecnológico y científico del laboratorio para investigación de nuevos productos nutraceuticos y afines y sus procesos de obtención.;10/8/18;;47928030;47928030;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24342;PlaCoVi - Plataforma para la adquisición, transmisión, gestión y análisis de constantes vitales y enfermería virtual;5/1/18;;27620000;22620000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24345;Desarrollo de suplementos dietarios con propiedades funcionales para pacientes desnutridos por patologías tumorales;12/7/18;;188238571;188238571;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24346;Desarrollo de un proceso integrado de fabricación de productos plásticos con materiales reciclados, operado por personas con capacidades diferentes;31/8/18;;45569850;40619100;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24347;Desarrollo de un aditivo alimenticio de alto valor nutricional a partir de la valorización del lactosuero orientado a poblaciones vulnerables.;10/7/18;;47219520;25402500;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24348;Desarrollo de Unidades Inteligentes sustentables, utilizando novedosos softwares y dispositivos microelectromecánicos, para el cuidado integral de la salud de ancianos con patologías y discapacidades.;4/7/18;;24045000;24045000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24350;Pretratamiento y adecuación de efluentes orgánicos provenientes de frigorífico aviar;15/3/18;;157883232;157883232;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24351;Innovación en recuperación de leche y suero en polvo mediante sistema de filtros con membrana microporosa;13/8/18;;48000000;48000000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24352;Desarrollo de un nuevo proceso innovador para la elaboración de piedras artificial mediante el tratamiento de plásticos multilaminados.;18/5/18;;442765904;343205904;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24353;Reducción del impacto ambiental por cambio en tecnología de procesos en fritado de maní;27/3/18;;18351390;17906390;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24354;Diseño e instalación de planta piloto para la producción de bioetanol por separación con membranas.;12/4/18;;48000000;41958500;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24355;Desarrollo, construcción y prueba de equipo piloto a escala industrial para aprovechamiento de biomasa de carozo de durazno en la generación de energía térmica alternativa para la elaboración conserv;28/6/18;;18822630;18822630;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24390;Desarrollo de un robot para soldado automático y de precisión de partes componentes de bujías de precalentamiento diésel;18/5/18;;383773867;343773867;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24435;Normalizacion y Mejora de Proceso Tecnologicos;1/3/18;;1200000;1200000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24436;Diagnóstico y optimización del control de calidad en el proceso de fabricación de ejes de transmisión realizados en materiales compuestos.;31/5/18;;1687500;1687500;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24448;Desarrollo de herramienta de software para mejoramiento de calidad y expectativa de vida de pacientes diabéticos y/o dependientes de diálisis.;31/7/18;;47930000;47930000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24450;DESARROLLO Y FABRICACION DE UN PROTOTIPO DE NUEVA GENERACION DE SEMIRREMOLQUES INNOVATIVO;4/7/18;;45840060;31201166;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24451;Diseño, desarrollo y fabricación de prototipo de máquina automática de mezclado y proyección de revoque para la sustitución de importaciones en la industria de la construcción;3/7/18;;21474040;15092040;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24452;Desarrollo de Sistema de Transmisión Flexible para sembradoras.;22/5/18;;23640268;21070268;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24453;Zsearches | Plataforma integral de digitalización, reconocimiento e indexación de grandes volúmenes de información, con reconocimiento de patrones y relaciones mediante Inteligencia Artificial;24/5/18;;20517783;20517783;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24454;Sembradora â¿¿Turbo-Planterâ¿? con sistema dosificador eléctrico para siembra de precisión.;6/7/18;;19920000;19320000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24455;Desarrollo de equipo automatizado para fabricación de baterías automotores;22/6/18;;41421500;41421500;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24456;INDICADOR DIGITAL DE PESO PARA COMANDO UNIFICADO DE SISTEMAS DE PESAJE DINAMICO;25/4/18;;8215360;4579360;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24457;â€œDiseño y desarrollo de un sistema de medición y clasificación automática de cargas para empresas de logísticaâ€?;6/6/18;;38732500;38732500;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24458;Diseño de luminarias LED para vía pública de menor consumo energético, extendida vida útil y mínimo aporte de materiales.;13/6/18;;47946640;47946640;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24461;Freshfeed Evo | Motor Abierto de recomendaciones, personalización de contenidos, e identificación de perfil de usuarios mediante Machine Learning y Big Data;5/7/18;;272296704;265648352;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24462;DESARROLLO DE INNOVADORAS SOLUCIONES QUIRÚRGICAS ORTOPÉDICAS Y TRAUMATOLÓGICAS PERSONALIZADAS, UTILIZANDO TECNOLOGÍA 3D.;30/5/18;;325525176;207525176;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24463;ECO Recruiting;30/5/18;;43635200;43635200;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24464;Real Time Pricing | Motor de Machine Learning para gestión y asignación de precios dinámicos en campañas de marketing, basados en parámetros de calidad de usuarios;12/6/18;;24792500;24792500;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24465;Desarrollo de formulaciones, productos, procesos y planta piloto de Epoxidado de Aceite de Soja sin migración superficial, para sustitución de ftalato y similares en plastificantes a nivel mundial.;2/8/18;;47961240;47961240;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24466;Visión permanente | Guardia Virtual;11/7/18;;470930256;399092656;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24467;'Desarrollo de revolucionaria herramienta para el modelado y creación de reglas de negocios para usuarios analistas sin conocimiento de programación para ser utilizada con Motores de Inferencia';18/5/18;;44400400;44400400;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24468;â€œFertilizadora de sólidos/Sembradora neumática de 2 componentes a dosis variable geoposicionadaâ€œ;2/8/18;;31282780;31282780;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24469;'Máquina para el Perforado y Remachado Automático de Brackets sobre Condensadores';28/5/18;;159720411;159720411;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24470;Desarrollo de cabinas de pintura automotrices basadas en paneles endotérmicos;22/8/18;;46498900;46498900;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24471;Desarrollo de un Banco de Baterías de Litio-ion Multipropósito;31/5/18;;47837600;47837600;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24472;DESARROLLO Y ELABORACION A ESCALA PRESERIE DE LA ENZIMA ALFA-AMILASA EMPLEANDO RESIDUOS AGROINDUSTRIALES;26/6/18;;47678978;26808248;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24473;Innovación en el diseño y desarrollo de sistema de ajuste de Tuercas para Cajas de Cilindros de Apoyo de Laminación.;22/5/18;;7943610;7543610;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24474;Reductor para Horno Rotativo de gran capacidad, con sistema de compensación de juego radial.;24/5/18;;48000000;48000000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24478;Desarrollo de nuevos productos antisépticos de origen nacional;30/5/18;;33765556;25453406;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24479;Reductor para extrusora de soja con Embrague de potencia Bidireccional (Diesel/Eléctrica);30/5/18;;475391516;475391516;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24480;Desarrollo de una máquina semiautomática para conformar armaduras para caños de hormigón;22/8/18;;9460740;9026540;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24482;Innovación Tecnológica Sustentable en equipos de Climatización;8/6/18;;103937873;88914273;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24483;Diseño y desarrollo de proceso de adhesivado y troquelado para pieza de aislación térmica y sonora para vehículos.;19/7/18;;3437640;3437640;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24484;Diseño y desarrollo de familia de bancos de ensayo para elementos oleohidráulicos;12/6/18;;6079040;6079040;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24485;DISEÑO Y DESARROLLO DE INNOVADORA TECNOLOGÍA AUTOMÁTICA PARA EL ARMADO DE NÚCLEOS DE CONTACTORES MONTERO;22/5/18;;21637750;21637750;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24486;Software para la Asistencia Inteligente en Procesos de Negocios;17/5/18;;15790000;9682000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24487;Desintermediación en los procesos de pagos y cobros monetarios para Pymes.;17/5/18;;15808000;12348000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24488;Modificación genética en líneas de sorgo afectadas con BPC;14/5/18;;158198629;158198629;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24489;Energías alternativas: Herramienta para mejorar la calidad de vida;29/6/18;;328251631;328251631;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24490;Gestión edilicia y social para organizaciones;17/5/18;;16160000;10680000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24491;Diseño y Desarrollo de innovador modelo de llanta de Aluminio para camiones con menor peso y mayor resistencia, producida en el país por moldeo en baja presión.;12/6/18;;16958880;16958880;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24492;Desarrollo de un antiparasitario para bovinos;22/5/18;;175576775;175576775;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24493;Desarrollo de biofertilizante de nueva generación a base de microorganismos fijadores de nitrógeno y solubilizadores de fosfato para aumentar los rindes de cultivos de algodón y papa.;30/8/18;;15662000;11037000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24494;Estudio abierto, aleatorizado, controlado, de Fase II, para investigar la seguridad y la eficacia de nueva fórmula antiviral de contacto, en pacientes con herpes virus oral y/o genital recurrente.;28/8/18;;48000000;48000000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24495;Sistema de telediagnóstico, mediante una plataforma digital alimentada por inteligencia artificial;28/5/18;;47995648;47995648;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24496;GestionARdigital - Solución de gestión inteligente para Gobierno Electrónico;27/7/18;;21905000;21905000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24497;SEÑALARG;27/7/18;;22152000;22152000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24498;Desarrollo de nuevos envases para pinturas y agroquímicos utilizando bioplásticos;15/8/18;;27420700;20382800;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24499;Ingenierìa para el Desarrollo de un sistema de corte automatico de papel sanitario industrial.;26/6/18;;26351770;25151770;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24500;Diseño y desarrollo de kits para la determinación de anticuerpos anti proteínas recombinantes.;13/8/18;;48000000;41443490;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
24503;Diseño y desarrollo de la primer planta de conversión de energía undimotriz de Argentina;12/6/18;;36070820;31164570;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS
